valid_ppl,test_ppl,epoch,eps_rdp_opacus,alpha_rdp_opacus,eps_gdp,mu_gdp,eps_rdp,alpha_rdp,eps_low,eps_estimate,eps_upper,med_clip,max_clip,min_clip,snr,signal,noise,noise_limit,total_flos,step,num_params,num_non_embedding_params,canary_exposure,canary_rank,canary_ppl
25.608927119024067,24.798150715891172,199.8670618120237,3.140646056231359,10.2,2.571724827839347,0.5635916107001386,2.7741265420191037,9.4,2.5348358591396845,2.5849573855045445,2.6350788971025416,,,,0.0003843652261267861,5.352479457855225,13925.50390625,13925.580003294757,358507211057528832,800,163038720,85056000,0.38171435184608526,767525,745.6927426101319
35.70274411410755,35.81220064448171,3.867061812023709,0.4423331776626399,61.0,0.3114077787555636,0.07970388994918336,0.3521574078377562,52.0,0.27283685397123264,0.3228525826637264,0.37286831110883223,,,,0.0016208585166429432,22.570972442626953,13925.3193359375,13925.580003294757,6937104315580416,16,163038720,85056000,0.33002626633980725,795522,1067.6935197423063
34.12830015413317,34.07250384805131,7.867061812023708,0.618917580216341,45.0,0.45106841919277924,0.11271832214002774,0.5029750895772055,39.0,0.4130130069617956,0.4630368450300877,0.5130606825301396,,,,0.0013166063127341204,18.332059860229492,13923.7216796875,13925.580003294757,14112004453171200,32,163038720,85056000,0.3331961521067086,793776,1023.9152858660693
33.14020791793069,32.96483206899473,11.867061812023708,0.7551603203608824,37.0,0.5603874908347446,0.13805118695286397,0.6208547821579483,32.0,0.5226519956677652,0.5726830013327238,0.6227140060363606,,,,0.0011400578737486577,15.875181198120117,13924.890625,13925.580003294757,21286904590761984,48,163038720,85056000,0.33809902546558845,791083,978.4949965922956
32.395251847117486,32.1228809969345,15.867061812023708,0.8706480067938513,32.0,0.653794458898334,0.1594077798983667,0.7214413703444579,29.0,0.616145161526959,0.6661802701197453,0.7162153774799619,,,,0.001006332006373475,14.012686729431152,13924.5166015625,13925.580003294757,28461804728352768,64,163038720,85056000,0.34036400946354917,789842,956.120551417689
31.77475644922504,31.422204507575135,19.86706181202371,0.972638796551518,29.0,0.7369464164558182,0.17822331599753624,0.8107763496806624,26.0,0.6993827186506073,0.7494217862326024,0.7994608522883812,,,,0.0009696125952106686,13.502323150634766,13925.482421875,13925.580003294757,35636704865943552,80,163038720,85056000,0.3412391978599594,789363,936.5098001602547
31.236907750176215,30.817042540675704,23.86706181202371,1.0651541412368573,27.0,0.8127678758420235,0.19523386089044392,0.8922712156997608,24.0,0.7752955656356385,0.825338682811058,0.8753817981274671,,,,0.0009192143107347434,12.799921035766602,13924.849609375,13925.580003294757,42811605003534336,96,163038720,85056000,0.3420673700094774,788910,916.1911120424448
30.75871781613868,30.28997827733875,27.86706181202371,1.1505276992900644,25.0,0.8830066291815816,0.21087667132999974,0.967786979726744,22.0,0.8456182003200063,0.8956655894128661,0.9457129762601064,,,,0.0008780352811320864,12.226561546325684,13924.9091796875,13925.580003294757,49986505141125120,112,163038720,85056000,0.34505859635117275,787276,899.2607153371285
30.329494027035935,29.810220366298115,31.86706181202371,1.2304513207874597,24.0,0.9488070083192945,0.22543664428005547,1.0383387035323999,21.0,0.9114378707991437,0.9614872282775263,1.0115709913658504,,,,0.0008524209873377491,11.870319366455078,13925.4189453125,13925.580003294757,57161405278715904,128,163038720,85056000,0.3487797315007377,785248,879.0202003632958
29.948329068426624,29.385216680847304,35.86706181202371,1.3053903611404465,22.0,1.0109671170043115,0.23911166984755008,1.1050549599906647,20.0,0.973665804186144,1.0237189292200954,1.0737720514319278,,,,0.0008212553140743417,11.436723709106445,13925.9052734375,13925.580003294757,64336305416306688,144,163038720,85056000,0.3458247910223591,786858,888.5706856497225
29.59141231677363,29.00770015301203,39.86706181202371,1.3764998550104504,21.0,1.0700700950323903,0.2520458306148216,1.1684494546067947,19.0,1.0328107354063447,1.0828668938454493,1.132923049130961,,,,0.0007934229777300211,11.048864364624023,13925.56640625,13925.580003294757,71511205553897472,160,163038720,85056000,0.3479991124787283,785673,882.8718834654168
29.281354262198356,28.676363451266845,43.86706181202371,1.4444375383521186,20.0,1.1265575265412375,0.2643478972932201,1.2291519791217111,18.0,1.0893288416971663,1.1393874307848748,1.1894460164401033,,,,0.0007701429629041521,10.724431037902832,13925.2470703125,13925.580003294757,78686105691488256,176,163038720,85056000,0.34688126709020395,786282,886.2613474608011
29.014746335078563,28.38544690555048,47.86706181202371,1.5096471205087023,20.0,1.180773423533829,0.27610237390572795,1.2876660854333695,18.0,1.1435640651132875,1.1936245898302016,1.2436851108840963,,,,0.0007506223846925919,10.452503204345703,13925.115234375,13925.580003294757,85861005829079040,192,163038720,85056000,0.34484054355132443,787395,889.3694431131545
28.77604962734271,28.118347805583163,51.86706181202371,1.571667095613919,19.0,1.232992040233668,0.2873764620657195,1.3431267475421866,17.0,1.1958132619300603,1.2458763366293037,1.2959394073503807,,,,0.0007248188393537208,10.093250274658203,13925.2041015625,13925.580003294757,93035905966669824,208,163038720,85056000,0.34192656548518485,788987,887.1797857453065
28.546053279649705,27.868826063483215,55.86706181202371,1.6318745800081738,18.0,1.2834362436894253,0.2982246485829792,1.3976760699575723,16.0,1.2462784892672802,1.2963436883827697,1.3464244844764273,,,,0.0007083790680326315,9.86402702331543,13924.7861328125,13925.580003294757,100210806104260608,224,163038720,85056000,0.3399348313384536,790077,886.2697819393522
