valid_ppl,test_ppl,epoch,eps_rdp_opacus,alpha_rdp_opacus,eps_gdp,mu_gdp,eps_rdp,alpha_rdp,eps_low,eps_estimate,eps_upper,med_clip,max_clip,min_clip,snr,signal,noise,noise_limit,total_flos,step,num_params,num_non_embedding_params,canary_exposure,canary_rank,canary_ppl
25.8894595949767,25.088995084147918,199.8670618120237,3.140646056231359,10.2,2.571724827839347,0.5635916107001386,2.7741265420191037,9.4,2.5348358591396845,2.5849573855045445,2.6350788971025416,,,,0.000392915009339071,5.471539497375488,13925.50390625,13925.580003294757,358507211057528832,800,163038720,85056000,0.3449834651944954,787317,380.8497226968546
36.60392398444386,36.23454105278669,3.867061812023709,0.4423331776626399,61.0,0.3114077787555636,0.07970388994918336,0.3521574078377562,52.0,0.27283685397123264,0.3228525826637264,0.37286831110883223,,,,0.0017280024819108656,24.062986373901367,13925.3193359375,13925.580003294757,6937104315580416,16,163038720,85056000,0.3040756516569729,809961,519.9985830769964
34.848175833747796,34.430159049970435,7.867061812023708,0.618917580216341,45.0,0.45106841919277924,0.11271832214002774,0.5029750895772055,39.0,0.4130130069617956,0.4630368450300877,0.5130606825301396,,,,0.0014141852275434705,19.69072151184082,13923.7216796875,13925.580003294757,14112004453171200,32,163038720,85056000,0.3044354970620695,809759,506.99123240706155
33.78861679155261,33.32296742963745,11.867061812023708,0.7551603203608824,37.0,0.5603874908347446,0.13805118695286397,0.6208547821579483,32.0,0.5226519956677652,0.5726830013327238,0.6227140060363606,,,,0.0012078876961222906,16.819704055786133,13924.890625,13925.580003294757,21286904590761984,48,163038720,85056000,0.3065589864482199,808568,491.31751483069286
33.01405745918358,32.508668687648886,15.867061812023708,0.8706480067938513,32.0,0.653794458898334,0.1594077798983667,0.7214413703444579,29.0,0.616145161526959,0.6661802701197453,0.7162153774799619,,,,0.0010250299455227525,14.273046493530273,13924.5166015625,13925.580003294757,28461804728352768,64,163038720,85056000,0.30735677093207414,808121,481.70624712831557
32.3846424568243,31.845853330017032,19.86706181202371,0.972638796551518,29.0,0.7369464164558182,0.17822331599753624,0.8107763496806624,26.0,0.6993827186506073,0.7494217862326024,0.7994608522883812,,,,0.0009682058630386809,13.482733726501465,13925.482421875,13925.580003294757,35636704865943552,80,163038720,85056000,0.3076817223553512,807939,474.2912037923706
31.83684195049207,31.269288349465217,23.86706181202371,1.0651541412368573,27.0,0.8127678758420235,0.19523386089044392,0.8922712156997608,24.0,0.7752955656356385,0.825338682811058,0.8753817981274671,,,,0.0009116609231124228,12.694741249084473,13924.849609375,13925.580003294757,42811605003534336,96,163038720,85056000,0.3084944212719378,807484,467.86837739589936
31.35520368886337,30.757176497102584,27.86706181202371,1.1505276992900644,25.0,0.8830066291815816,0.21087667132999974,0.967786979726744,22.0,0.8456182003200063,0.8956655894128661,0.9457129762601064,,,,0.0008883592068125304,12.370321273803711,13924.9091796875,13925.580003294757,49986505141125120,112,163038720,85056000,0.3100997299393313,806586,459.4371374871276
30.931289859884018,30.304700467908972,31.86706181202371,1.2304513207874597,24.0,0.9488070083192945,0.22543664428005547,1.0383387035323999,21.0,0.9114378707991437,0.9614872282775263,1.0115709913658504,,,,0.0008469745579460728,11.794475555419922,13925.4189453125,13925.580003294757,57161405278715904,128,163038720,85056000,0.3120882830327858,805475,452.99443185572443
30.53919994058863,29.89012376136925,35.86706181202371,1.3053903611404465,22.0,1.0109671170043115,0.23911166984755008,1.1050549599906647,20.0,0.973665804186144,1.0237189292200954,1.0737720514319278,,,,0.0008284089473309038,11.536344528198242,13925.9052734375,13925.580003294757,64336305416306688,144,163038720,85056000,0.31159939260615843,805748,459.64085208288463
30.171248448224045,29.51347317936047,39.86706181202371,1.3764998550104504,21.0,1.0700700950323903,0.2520458306148216,1.1684494546067947,19.0,1.0328107354063447,1.0828668938454493,1.132923049130961,,,,0.0007941134988802422,11.058480262756348,13925.56640625,13925.580003294757,71511205553897472,160,163038720,85056000,0.31397914359948587,804420,453.70693481988883
29.84987520354127,29.173191490983427,43.86706181202371,1.4444375383521186,20.0,1.1265575265412375,0.2643478972932201,1.2291519791217111,18.0,1.0893288416971663,1.1393874307848748,1.1894460164401033,,,,0.00076277949507425,10.621892929077148,13925.2470703125,13925.580003294757,78686105691488256,176,163038720,85056000,0.3110086472401612,806078,462.036070704101
29.567762698937226,28.875291445065884,47.86706181202371,1.5096471205087023,20.0,1.180773423533829,0.27610237390572795,1.2876660854333695,18.0,1.1435640651132875,1.1936245898302016,1.2436851108840963,,,,0.0007454534099430632,10.380524635314941,13925.115234375,13925.580003294757,85861005829079040,192,163038720,85056000,0.3120488791314102,805497,457.9007200873582
29.325569628645763,28.614552915075766,51.86706181202371,1.571667095613919,19.0,1.232992040233668,0.2873764620657195,1.3431267475421866,17.0,1.1958132619300603,1.2458763366293037,1.2959394073503807,,,,0.0007281169632012799,10.139177322387695,13925.2041015625,13925.580003294757,93035905966669824,208,163038720,85056000,0.312460882207791,805267,455.00955455289017
29.092642232679346,28.3727357028008,55.86706181202371,1.6318745800081738,18.0,1.2834362436894253,0.2982246485829792,1.3976760699575723,16.0,1.2462784892672802,1.2963436883827697,1.3464244844764273,,,,0.0007019529508498889,9.774544715881348,13924.7861328125,13925.580003294757,100210806104260608,224,163038720,85056000,0.31140245060576177,805858,457.89035795856535
