valid_ppl,test_ppl,epoch,total_flos,step,num_params,num_non_embedding_params,canary_exposure_0,canary_exposure_1,canary_exposure_2,canary_exposure_3,canary_exposure_4,canary_exposure_5,canary_exposure_6,canary_exposure_7,canary_exposure_8,canary_exposure_9,canary_rank_0,canary_rank_1,canary_rank_2,canary_rank_3,canary_rank_4,canary_rank_5,canary_rank_6,canary_rank_7,canary_rank_8,canary_rank_9,canary_ppl_0,canary_ppl_1,canary_ppl_2,canary_ppl_3,canary_ppl_4,canary_ppl_5,canary_ppl_6,canary_ppl_7,canary_ppl_8,canary_ppl_9
20.470796846108787,20.087138889093143,1.955969517358171,3509175974363136,2310,163037184,85056000,1.0255911006767882,4.348720940773905,0.07467956717903235,0.09700493423575907,0.17750314909806164,0.5976248974433709,0.7072300279225985,2.078191998393187,4.477654937112021,0.5009485950347177,491209,49080,949553,934972,884232,660841,612495,236811,44884,706642,528.1850578994669,286.7254361584525,2723.455710200217,2487.1405950447706,1804.0439609375533,764.2110795050476,708.7790460446054,385.61265009465063,282.2552252221244,819.2562785746768
23.367065252623966,22.751618429622923,0.05927180355630821,106361687900160,70,163037184,85056000,0.39617167701234024,4.370310461807421,0.040640830341772016,0.16178559728091813,0.23235198096232423,2.1132922280760837,2.0583047088204864,1.1817711423331758,3.7091887273450297,1.1739864894837773,759872,48351,972223,893918,851246,231119,240098,440810,76458,443195,425.0422075716965,226.48093023685195,1199.3276098462513,880.3829885486574,729.743595563874,285.57914335348806,287.26289523728707,321.96417723857576,243.75051158271978,322.3859163022433
22.527485924076714,22.02313322888404,0.11854360711261643,212723375800320,140,163037184,85056000,0.3378619644406733,4.218047801491496,0.04067347681281319,0.16024353247919265,0.23048212972048177,1.4596274777833393,1.3823629843813166,1.6077661185528278,4.081919130152292,1.1232076538913915,791213,53733,972201,894874,852350,363587,383590,328106,59050,459072,640.1629869642127,307.47920607444826,1930.6312530697826,1384.0246411563978,1128.2582138312534,436.43087915399656,441.5521044896038,427.40895048456724,313.78014083824786,460.84701701611533
22.23595665633977,21.662549732791007,0.17781541066892464,319085063700480,210,163037184,85056000,0.4016233598864716,3.859666325591011,0.07492420186001425,0.16459328730963918,0.25005733046046075,1.348742987015715,1.2296259238285039,1.395735064462471,4.105591195644566,0.9496139317501999,757006,68885,949392,892180,840863,392634,426428,380051,58089,517771,687.0669646048004,363.92484767190484,2072.4070282778193,1612.2052450927984,1212.0360212282549,510.5480512401442,521.0443772819425,506.637219222107,350.7774324213214,550.6187613135722
21.88891856569492,21.368405428942467,0.23708721422523285,425446751600640,280,163037184,85056000,0.7368429702991683,4.495475197253967,0.08801856619661663,0.17658975363266904,0.24089190165549823,1.2376052569912872,1.383201938855123,1.6598183222511338,3.812242386053942,0.6319312412950175,600051,44333,940814,884792,846222,424076,383367,316479,71187,645312,614.2040893882984,349.65346855683714,2280.2820587745828,1769.272032022426,1430.3875803505534,543.9757438571128,529.9238572857062,506.670599101943,383.6422693125346,638.4303006237619
21.730196875998477,21.204504886615943,0.29635901778154106,531808439500800,350,163037184,85056000,0.5214112392945651,4.770791103651854,0.0801336634765093,0.1862438413620886,0.2536889536292648,0.8256140363079041,1.06243262887741,1.5468649074840854,4.240670286109371,0.5899411658200613,696690,36631,945970,878891,838749,564242,478824,342253,52897,664370,640.6012010918695,311.99737843081283,2124.0341171385767,1556.687992478779,1223.8847139548425,566.8710422325917,532.9106057738708,485.489440358242,335.65467380745184,618.1537599560379
21.671415411275646,21.08393343268479,0.3556308213378493,638170127400960,420,163037184,85056000,0.7160023919175202,4.781226270405025,0.07839000780387906,0.19257418152811212,0.22695059600972556,0.8221459747400495,0.7981102399717166,1.5522790533954733,3.9531262276181653,0.8174093938238727,608782,36367,947114,875043,854439,565600,575102,340971,64564,567460,697.2106506855237,366.0779092014232,2699.8012992687277,1916.2649285780653,1710.0096674812232,671.8418950326613,677.0886694849557,570.3374494210151,412.3308694726869,672.8760086169872
21.414136082003854,20.869229093892493,0.41490262489415747,744531815301120,490,163037184,85056000,0.8483697471265899,4.710094729441462,0.07634268474574668,0.1807814515905477,0.23398669772069525,0.8256472760376496,0.6787968972344522,1.7525342228512457,4.217779333173906,0.8505116947519262,555412,38205,948459,882225,850282,564229,624686,296780,53743,554588,574.9885741173835,317.68747156395534,2155.77653069922,1582.8810500878715,1332.177070988136,579.4625282965152,613.3068628087482,471.22042070630334,339.97725577777413,574.5689868029799
21.285529353118378,20.751244602358046,0.4741744284504657,850893503201280,560,163037184,85056000,0.9784463630127043,4.364919875095493,0.1068568314365379,0.2021768494831946,0.23669721606190208,0.5933196660726487,0.7709240325941167,1.6529875307132578,3.9650856484389596,0.7499479746996336,507526,48532,928609,869238,848686,662816,586042,317981,64031,594625,644.8598733606665,377.8732675637014,2449.150488027167,1834.868451394229,1622.9614708336715,748.0775901492897,691.0644166373326,556.6437019731038,399.8081143985819,696.809713322357
21.202972511513536,20.70045886115856,0.5334462320067739,957255191101440,630,163037184,85056000,0.9396897030621787,4.420804401406285,0.09054791441988286,0.1945952703557836,0.24937463092464895,0.5879967916420128,0.8365965917885987,1.6930472054187113,3.5461105681362035,0.6001617285487448,521345,46688,939166,873818,841261,665266,559963,309273,85608,659680,691.2501015646639,399.9216745340075,2628.2177942281733,1899.0469920865023,1547.4802465784874,800.3441836538476,716.7669132223809,577.8783371901815,448.6302206362475,795.1257630710113
