valid_ppl,test_ppl,epoch,eps_rdp_opacus,alpha_rdp_opacus,eps_gdp,mu_gdp,eps_rdp,alpha_rdp,eps_low,eps_estimate,eps_upper,med_clip,max_clip,min_clip,snr,signal,noise,noise_limit,total_flos,step,num_params,num_non_embedding_params,canary_exposure,canary_rank,canary_ppl
26.44643184151584,25.592093874047123,199.95665171898355,0.6920318941805971,22.0,0.19761555017939078,0.052074837349233925,0.49831938076673676,22.0,0.1625753288309303,0.2125889426953629,0.2626025563744607,,,,0.0014880938351356137,2.5529470443725586,1715.58203125,1715.4690917290627,406366224517693440,1000,163037184,85056000,0.45453765103831145,729744,624.9295469851724
28.737241754018793,27.76293212793159,3.9566517189835575,0.6504063201432574,23.0,0.024200515530249093,0.007364494123765962,0.4634320932120077,23.0,-0.011131035318288574,0.038872394662139424,0.08887582463080287,,,,0.011548218241084996,19.80948257446289,1715.371337890625,1715.4690917290627,8041703331594240,20,163037184,85056000,0.9089298429114727,532580,314.9976521258056
28.267476961673246,27.33895696706851,7.956651718983558,0.6592474727027335,22.0,0.035182768867993874,0.010414967469846785,0.46553495928887323,22.0,0.002239444135083556,0.05224329549543866,0.10224714684096105,,,,0.008495535477962444,14.575358390808105,1715.649169921875,1715.4690917290627,16170775192535040,40,163037184,85056000,0.8980756631277202,536602,335.6773353559695
27.983003791209338,27.077006580984435,11.956651718983558,0.6599304814835224,22.0,0.04376837260184598,0.012755677994405086,0.46621796806966204,22.0,0.011925431422128851,0.06193049345894899,0.1119355554701449,,,,0.006868769656930084,11.782468795776367,1715.3681640625,1715.4690917290627,24299847053475840,60,163037184,85056000,0.8783267474473853,543998,355.4546054596809
27.75228839991631,26.866354206044196,15.956651718983558,0.6606134902643113,22.0,0.05109174875665182,0.014728988247531924,0.4669009768504509,22.0,0.019153683434327367,0.06915938240534451,0.11916508134388343,,,,0.005070264350222593,8.697399139404297,1715.3739013671875,1715.4690917290627,32428918914416640,80,163037184,85056000,0.8344366004159021,560802,369.7879795187613
27.57963722698379,26.705578185263136,19.956651718983558,0.6612964990451,22.0,0.05759944666170308,0.01646750948063844,0.4675839856312397,22.0,0.025047347008439552,0.07505281154865295,0.12505827605900516,,,,0.004153960731273041,7.125991344451904,1715.4691162109375,1715.4690917290627,40557990775357440,100,163037184,85056000,0.8902757200050857,539511,372.6113806281891
27.452055804476995,26.594931003375045,23.956651718983558,0.6619795078258889,22.0,0.06352291902023476,0.018039252816951713,0.4682669944120285,22.0,0.030312609251654358,0.08031824000581858,0.13032387072827745,,,,0.0035184644640813088,6.03537130355835,1715.3424072265625,1715.4690917290627,48687062636298240,120,163037184,85056000,0.9041052778892578,534364,378.5925551664757
27.356814251723165,26.504616931563977,27.956651718983558,0.6626625166066777,22.0,0.06900075967919657,0.019484619983281264,0.4689500031928174,22.0,0.03515089555105589,0.08515695431977031,0.13516301305177614,,,,0.0034876131892400738,5.982822895050049,1715.4490966796875,1715.4690917290627,56816134497239040,140,163037184,85056000,0.890537803552018,539413,389.8472306391307
27.276308820816432,26.439979637774503,31.956651718983558,0.6633455253874665,22.0,0.07412385142778417,0.02082993493969357,0.4696330119736062,22.0,0.039713578387424654,0.08972044592738417,0.13972731342018072,,,,0.0028163530130043113,4.831255912780762,1715.4298095703125,1715.4690917290627,64945206358179840,160,163037184,85056000,0.8640055373031537,549425,403.36302440006654
27.2207128456418,26.384372159521387,35.95665171898356,0.6640285341682554,22.0,0.0789556617706717,0.022093482371297886,0.470316020754395,22.0,0.04414820539116144,0.094155134030531,0.14416206262189463,,,,0.0029650102178062385,5.086353778839111,1715.4591064453125,1715.4690917290627,73074278219120640,180,163037184,85056000,0.863989782426728,549431,408.4346162607451
27.164339817254675,26.320672661333198,39.95665171898356,0.6647115429490441,22.0,0.08354261510652476,0.023288575246026403,0.4709990295351838,22.0,0.04861793266367244,0.09862476807648032,0.14863160344256546,,,,0.002590103628125973,4.443578243255615,1715.5986328125,1715.4690917290627,81203350080061440,200,163037184,85056000,0.8730245014460429,546001,409.5877568642649
27.104451373858403,26.261884631531828,43.95665171898356,0.665394551729833,22.0,0.08791990050248306,0.024425263779308856,0.47168203831597266,22.0,0.0531516823658719,0.10315904341182294,0.1531664044035892,,,,0.002396040183656847,4.110233783721924,1715.427734375,1715.4690917290627,89332421941002240,220,163037184,85056000,0.8255603429775924,564263,422.41144099253796
27.065739187429756,26.21583116467571,47.95665171898356,0.6660775605106218,22.0,0.09211495524669984,0.025511355988810172,0.47236504709676147,22.0,0.05748659866370661,0.10749400123689781,0.15750140375529112,,,,0.0027231154182856708,4.671424388885498,1715.4705810546875,1715.4690917290627,97461493801943040,240,163037184,85056000,0.7968715285218266,575596,428.7373019722357
27.021495972328804,26.172363790084646,51.95665171898356,0.6667605692914106,22.0,0.09614966986775553,0.026553061181091415,0.4730480558775503,22.0,0.06168627468477259,0.11169390585209542,0.16170153696118378,,,,0.0024540338497232067,4.2096991539001465,1715.420166015625,1715.4690917290627,105590565662883840,260,163037184,85056000,0.7274010426087045,603991,444.6368900961894
26.978583651793347,26.125205279009354,55.95665171898356,0.6674435780721995,22.0,0.10004184571788582,0.027555413838042195,0.47373106465833914,22.0,0.06571515521387719,0.11572305096391279,0.1657309466516058,,,,0.0021810019539225452,3.741770029067993,1715.6197509765625,1715.4690917290627,113719637523824640,280,163037184,85056000,0.6936140893300795,618303,454.76218852746825
