valid_ppl,test_ppl,epoch,eps_rdp_opacus,alpha_rdp_opacus,eps_gdp,mu_gdp,eps_rdp,alpha_rdp,eps_low,eps_estimate,eps_upper,med_clip,max_clip,min_clip,snr,signal,noise,noise_limit,total_flos,step,num_params,num_non_embedding_params,canary_exposure,canary_rank,canary_ppl
27.051186564582355,26.17767848705311,199.8670618120237,3.140646056231359,10.2,2.571724827839347,0.5635916107001386,2.7741265420191037,9.4,2.5348358591396845,2.5849573855045445,2.6350788971025416,,,,0.0003359532445462371,4.6782965660095215,13925.439453125,13925.514406173828,358504984415305728,800,163037184,85056000,1.2731757567368227,413748,350.9512903683955
29.42585682863958,28.383658491509426,3.867061812023709,0.4423331776626399,61.0,0.3114077787555636,0.07970388994918336,0.3521574078377562,52.0,0.27283685397123264,0.3228525826637264,0.37286831110883223,,,,0.0018154940926426127,25.28122329711914,13925.2578125,13925.514406173828,6937061230116864,16,163037184,85056000,1.0262285767717358,490992,288.68185796885047
29.016390401961583,27.99923230435056,7.867061812023708,0.618917580216341,45.0,0.45106841919277924,0.11271832214002774,0.5029750895772055,39.0,0.4130130069617956,0.4630368450300877,0.5130606825301396,,,,0.0014439274655006964,20.10474967956543,13923.65625,13925.514406173828,14111916805324800,32,163037184,85056000,1.1937798946466884,437156,288.69071386058323
28.75828471551499,27.76067483565407,11.867061812023708,0.7551603203608824,37.0,0.5603874908347446,0.13805118695286397,0.6208547821579483,32.0,0.5226519956677652,0.5726830013327238,0.6227140060363606,,,,0.0012215981861832018,17.010540008544922,13924.82421875,13925.514406173828,21286772380532736,48,163037184,85056000,1.2426933643135385,422583,296.0323998706314
28.582139914799154,27.603319321603283,15.867061812023708,0.8706480067938513,32.0,0.653794458898334,0.1594077798983667,0.7214413703444579,29.0,0.616145161526959,0.6661802701197453,0.7162153774799619,,,,0.0010745336975848318,14.962288856506348,13924.4482421875,13925.514406173828,28461627955740672,64,163037184,85056000,1.5232015076653163,347913,290.9750377914473
28.43966356439345,27.474521719181443,19.86706181202371,0.972638796551518,29.0,0.7369464164558182,0.17822331599753624,0.8107763496806624,26.0,0.6993827186506073,0.7494217862326024,0.7994608522883812,,,,0.0009545859802003223,13.293006896972656,13925.416015625,13925.514406173828,35636483530948608,80,163037184,85056000,1.6957226119343254,308700,292.83593327429764
28.297788598072906,27.349622262930545,23.86706181202371,1.0651541412368573,27.0,0.8127678758420235,0.19523386089044392,0.8922712156997608,24.0,0.7752955656356385,0.825338682811058,0.8753817981274671,,,,0.0008391939346257845,11.685593605041504,13924.783203125,13925.514406173828,42811339106156544,96,163037184,85056000,1.726620180610844,302159,298.4855040800506
28.231716655946975,27.284904741167896,27.86706181202371,1.1505276992900644,25.0,0.8830066291815816,0.21087667132999974,0.967786979726744,22.0,0.8456182003200063,0.8956655894128661,0.9457129762601064,,,,0.0007729473472678113,10.763174057006836,13924.84765625,13925.514406173828,49986194681364480,112,163037184,85056000,1.7755892181292445,292075,301.70547043951774
28.155310891299145,27.210467251538105,31.86706181202371,1.2304513207874597,24.0,0.9488070083192945,0.22543664428005547,1.0383387035323999,21.0,0.9114378707991437,0.9614872282775263,1.0115709913658504,,,,0.000722926755182891,10.067009925842285,13925.3525390625,13925.514406173828,57161050256572416,128,163037184,85056000,1.7855966321547676,290056,305.06441774473274
28.065613171347888,27.136575414991693,35.86706181202371,1.3053903611404465,22.0,1.0109671170043115,0.23911166984755008,1.1050549599906647,20.0,0.973665804186144,1.0237189292200954,1.0737720514319278,,,,0.0006426096642683136,8.948881149291992,13925.8427734375,13925.514406173828,64335905831780352,144,163037184,85056000,1.8947349459728464,268923,304.70520097542766
