valid_ppl,test_ppl,epoch,eps_rdp_opacus,alpha_rdp_opacus,eps_gdp,mu_gdp,eps_rdp,alpha_rdp,eps_low,eps_estimate,eps_upper,med_clip,max_clip,min_clip,snr,signal,noise,noise_limit,total_flos,step,num_params,num_non_embedding_params,canary_exposure,canary_rank,canary_ppl
23.365119543621148,22.735209001049515,199.8670618120237,3.140646056231359,10.2,2.571724827839347,0.5635916107001386,2.7741265420191037,9.4,2.5348358591396845,2.5849573855045445,2.6350788971025416,,,,0.00031259937075506764,4.353083610534668,13925.439453125,13925.514406173828,358504984415305728,800,163037184,85056000,0.6618003864554325,632089,514.5492622728433
24.417161353545048,23.67117699935779,3.867061812023709,0.4423331776626399,61.0,0.3114077787555636,0.07970388994918336,0.3521574078377562,52.0,0.27283685397123264,0.3228525826637264,0.37286831110883223,,,,0.0007536805084766861,10.495195388793945,13925.2578125,13925.514406173828,6937061230116864,16,163037184,85056000,0.43946307040554444,737409,594.2088714410993
24.264877252117568,23.519714486446272,7.867061812023708,0.618917580216341,45.0,0.45106841919277924,0.11271832214002774,0.5029750895772055,39.0,0.4130130069617956,0.4630368450300877,0.5130606825301396,,,,0.0005858293904981574,8.15688705444336,13923.65625,13925.514406173828,14111916805324800,32,163037184,85056000,0.4716607311590586,721134,570.9995074178917
24.139834466554106,23.39510430716956,11.867061812023708,0.7551603203608824,37.0,0.5603874908347446,0.13805118695286397,0.6208547821579483,32.0,0.5226519956677652,0.5726830013327238,0.6227140060363606,,,,0.0005032769663079931,7.00804328918457,13924.82421875,13925.514406173828,21286772380532736,48,163037184,85056000,0.4944382861350043,709838,568.3646292331923
24.048975885397383,23.310245710785892,15.867061812023708,0.8706480067938513,32.0,0.653794458898334,0.1594077798983667,0.7214413703444579,29.0,0.616145161526959,0.6661802701197453,0.7162153774799619,,,,0.000492027951669725,6.851217746734619,13924.4482421875,13925.514406173828,28461627955740672,64,163037184,85056000,0.6065464557929765,656767,546.0922512679316
23.954445574254603,23.2321583189678,19.86706181202371,0.972638796551518,29.0,0.7369464164558182,0.17822331599753624,0.8107763496806624,26.0,0.6993827186506073,0.7494217862326024,0.7994608522883812,,,,0.0004302960568421465,5.992051601409912,13925.416015625,13925.514406173828,35636483530948608,80,163037184,85056000,0.7007952059252425,615233,545.0118273088593
23.878976847501317,23.165985832834192,23.86706181202371,1.0651541412368573,27.0,0.8127678758420235,0.19523386089044392,0.8922712156997608,24.0,0.7752955656356385,0.825338682811058,0.8753817981274671,,,,0.0003916009681650221,5.452958583831787,13924.783203125,13925.514406173828,42811339106156544,96,163037184,85056000,0.7161066671357155,608738,538.8267767124431
23.84288775130443,23.12434933430875,27.86706181202371,1.1505276992900644,25.0,0.8830066291815816,0.21087667132999974,0.967786979726744,22.0,0.8456182003200063,0.8956655894128661,0.9457129762601064,,,,0.0004102543935777707,5.7127299308776855,13924.84765625,13925.514406173828,49986194681364480,112,163037184,85056000,0.7217796813211272,606349,529.6889943068746
23.800232324736648,23.088395944794797,31.86706181202371,1.2304513207874597,24.0,0.9488070083192945,0.22543664428005547,1.0383387035323999,21.0,0.9114378707991437,0.9614872282775263,1.0115709913658504,,,,0.0004090298388218263,5.695884704589844,13925.3525390625,13925.514406173828,57161050256572416,128,163037184,85056000,0.7232222669790218,605743,532.6532529048718
23.755703342884935,23.052569983848272,35.86706181202371,1.3053903611404465,22.0,1.0109671170043115,0.23911166984755008,1.1050549599906647,20.0,0.973665804186144,1.0237189292200954,1.0737720514319278,,,,0.00035563290682867247,4.952487945556641,13925.8427734375,13925.514406173828,64335905831780352,144,163037184,85056000,0.7744363131961833,584617,510.49904948145127
23.715068933492343,23.01677190006344,39.86706181202371,1.3764998550104504,21.0,1.0700700950323903,0.2520458306148216,1.1684494546067947,19.0,1.0328107354063447,1.0828668938454493,1.132923049130961,,,,0.0003799248029987525,5.290643215179443,13925.5009765625,13925.514406173828,71510761406988288,160,163037184,85056000,0.7292175243758159,603231,513.5228480291877
23.685615591589023,22.9837450820024,43.86706181202371,1.4444375383521186,20.0,1.1265575265412375,0.2643478972932201,1.2291519791217111,18.0,1.0893288416971663,1.1393874307848748,1.1894460164401033,,,,0.00034162823605318434,4.757234573364258,13925.1796875,13925.514406173828,78685616982196224,176,163037184,85056000,0.7954811262726018,576151,500.1886518192416
23.662491172722742,22.968092779428865,47.86706181202371,1.5096471205087023,20.0,1.180773423533829,0.27610237390572795,1.2876660854333695,18.0,1.1435640651132875,1.1936245898302016,1.2436851108840963,,,,0.0003471071173808838,4.8334832191467285,13925.0478515625,13925.514406173828,85860472557404160,192,163037184,85056000,0.8096304029923758,570528,497.7839543518526
23.64473140337458,22.95378853254721,51.86706181202371,1.571667095613919,19.0,1.232992040233668,0.2873764620657195,1.3431267475421866,17.0,1.1958132619300603,1.2458763366293037,1.2959394073503807,,,,0.00033365620433695647,4.646209239959717,13925.1396484375,13925.514406173828,93035328132612096,208,163037184,85056000,0.8023333545204956,573421,495.03888523058436
23.623162328899138,22.93625920306673,55.86706181202371,1.6318745800081738,18.0,1.2834362436894253,0.2982246485829792,1.3976760699575723,16.0,1.2462784892672802,1.2963436883827697,1.3464244844764273,,,,0.00034453199492849004,4.797513484954834,13924.7255859375,13925.514406173828,100210183707820032,224,163037184,85056000,0.7517007747138535,593903,494.4942961410985
