valid_ppl,test_ppl,epoch,eps_rdp_opacus,alpha_rdp_opacus,eps_gdp,mu_gdp,eps_rdp,alpha_rdp,eps_low,eps_estimate,eps_upper,med_clip,max_clip,min_clip,snr,signal,noise,noise_limit,total_flos,step,num_params,num_non_embedding_params,canary_exposure_0,canary_exposure_1,canary_exposure_2,canary_exposure_3,canary_exposure_4,canary_exposure_5,canary_exposure_6,canary_exposure_7,canary_exposure_8,canary_exposure_9,canary_rank_0,canary_rank_1,canary_rank_2,canary_rank_3,canary_rank_4,canary_rank_5,canary_rank_6,canary_rank_7,canary_rank_8,canary_rank_9,canary_ppl_0,canary_ppl_1,canary_ppl_2,canary_ppl_3,canary_ppl_4,canary_ppl_5,canary_ppl_6,canary_ppl_7,canary_ppl_8,canary_ppl_9
27.049572438972056,26.176865169285033,199.8670618120237,3.140646056231359,10.2,2.571724827839347,0.5635916107001386,2.7741265420191037,9.4,2.5348358591396845,2.5849573855045445,2.6350788971025416,,,,0.00032856121775429273,4.575359344482422,13925.439453125,13925.514406173828,358504984415305728,800,163037184,85056000,1.2730990471283157,5.5986928381715,0.043025966290596074,0.09574636635102252,0.19851848128932303,1.1301538560086115,1.9370604400040392,0.7492760663973392,5.313814154720026,1.6752769400124805,413770,20636,970617,935788,871445,456867,261148,594902,25141,313106,350.598310855342,218.70406007958638,1186.78838280902,991.9563580683352,765.3517165148842,359.7672437813532,318.7659537902224,393.7259381797945,225.1431369960782,329.76673492285374
29.428433015277424,28.38666818364792,3.867061812023709,0.4423331776626399,61.0,0.3114077787555636,0.07970388994918336,0.3521574078377562,52.0,0.27283685397123264,0.3228525826637264,0.37286831110883223,,,,0.0018142278009625748,25.26358985900879,13925.2578125,13925.514406173828,6937061230116864,16,163037184,85056000,1.0276220164769754,6.158841620084322,0.06726905343709788,0.10299197355168133,0.14642584895748456,1.6768213421389433,2.311814269090881,0.8695619704581823,4.9230086399670405,1.0057012394904454,490518,13996,954443,931100,903486,312771,201407,547313,32963,498028,288.64300767495615,165.18846857604137,836.3592667491347,764.3872376308385,694.8360037005011,263.8415503400997,247.0424606684272,297.7067723693727,189.85586385092063,289.7492242553029
29.01747984463197,28.000049124466706,7.867061812023708,0.618917580216341,45.0,0.45106841919277924,0.11271832214002774,0.5029750895772055,39.0,0.4130130069617956,0.4630368450300877,0.5130606825301396,,,,0.0014454852724633857,20.126440048217773,13923.65625,13925.514406173828,14111916805324800,32,163037184,85056000,1.1915572838851851,6.073879096450156,0.06156966352531157,0.10234444782475904,0.14491127202680332,1.7239536326764764,2.306680321188427,0.9238979332908066,5.071791154152182,1.037878944452089,437830,14845,958221,931518,904435,302718,202125,527083,29733,487043,289.12433065670956,171.68630155744114,874.411244547165,786.2546871124302,715.7577352382303,269.67559734605084,253.81867650821667,303.16818518593,192.20932565424823,296.6098684559433
28.7560038925794,27.758758265795255,11.867061812023708,0.7551603203608824,37.0,0.5603874908347446,0.13805118695286397,0.6208547821579483,32.0,0.5226519956677652,0.5726830013327238,0.6227140060363606,,,,0.0012205285507436697,16.99564552307129,13924.82421875,13925.514406173828,21286772380532736,48,163037184,85056000,1.2452390330838163,6.094433444028061,0.05751927523280642,0.09564615997843973,0.14769267493756288,1.7720322503486798,2.284215549353881,0.8702896788507957,5.0687375224261775,1.057463725377879,421838,14635,960915,935853,902693,292796,205297,547037,29796,480476,295.85211208883226,175.75480558758352,913.7623651544367,823.0964579647999,732.2345969414755,276.26853221427666,261.7935308268392,316.7350503409733,197.41196628425456,305.1015138427655
28.59077230177514,27.612343521467945,15.867061812023708,0.8706480067938513,32.0,0.653794458898334,0.1594077798983667,0.7214413703444579,29.0,0.616145161526959,0.6661802701197453,0.7162153774799619,,,,0.001066784966508891,14.854392051696777,13924.4482421875,13925.514406173828,28461627955740672,64,163037184,85056000,1.5251933037772432,6.052176772838987,0.05440278373658103,0.10091874729540962,0.14375207541987223,2.0342725932683905,2.2590879781409576,0.9392968062253502,5.0326838097307185,1.0282662757408438,347433,15070,962993,932439,905162,244131,208904,521487,30550,490299,290.63561620524337,180.06370014945693,942.7445604884409,829.0710029963753,752.5286355008753,274.0795139563638,267.8303471956508,318.9617131689944,201.93986751690983,313.41338860597665
28.439921504133046,27.47420225226281,19.86706181202371,0.972638796551518,29.0,0.7369464164558182,0.17822331599753624,0.8107763496806624,26.0,0.6993827186506073,0.7494217862326024,0.7994608522883812,,,,0.0009474359992199305,13.193440437316895,13925.416015625,13925.514406173828,35636483530948608,80,163037184,85056000,1.6945874095179612,6.060240833190168,0.0526300795710668,0.09685835330455816,0.1480219442400319,2.0261698114289857,2.052565740239725,0.8604309670213866,4.979828530054576,1.0338176325993906,308943,14986,964177,935067,902487,245506,241055,550788,31690,488416,292.8540282091149,184.31370798942697,980.373210066965,863.7980446705046,768.0463540172027,282.09720499216587,281.30141004618093,334.4652943300845,208.5459739596,322.5569108891042
28.300371990280382,27.350469260449945,23.86706181202371,1.0651541412368573,27.0,0.8127678758420235,0.19523386089044392,0.8922712156997608,24.0,0.7752955656356385,0.825338682811058,0.8753817981274671,,,,0.000829715051939557,11.55360221862793,13924.783203125,13925.514406173828,42811339106156544,96,163037184,85056000,1.7214585095995076,6.051219761168147,0.054260467781027444,0.10003245836642805,0.15202232950716876,1.9831100770227081,2.003617038807249,0.8671968183722782,4.898920122961947,1.0342164539979635,303242,15080,963088,933012,899988,252944,249374,548211,33518,488281,298.73252923045743,188.6019980645895,1002.1073825025288,880.1070976918635,780.5115151547892,289.9644991226933,289.29861033924175,342.21000627058476,215.3365467748212,330.4088009737899
28.23159765051609,27.2868049401945,27.86706181202371,1.1505276992900644,25.0,0.8830066291815816,0.21087667132999974,0.967786979726744,22.0,0.8456182003200063,0.8956655894128661,0.9457129762601064,,,,0.0007697623483953412,10.718823432922363,13924.84765625,13925.514406173828,49986194681364480,112,163037184,85056000,1.7766614810028436,6.029947410978062,0.059287478313414965,0.09398221031533183,0.1492261752392956,1.8633990987251927,2.0673159124664835,0.964494325732101,4.985210535437128,1.1698842458830754,291858,15304,959738,936933,901734,274828,238603,512458,31572,444457,301.5140596835607,192.05663972119262,1004.2899818857948,909.5833704512632,799.1768482227477,298.4983021018197,291.7822680776882,340.7399773221894,216.21252377469608,327.9856647361925
28.149425635909758,27.20616292751384,31.86706181202371,1.2304513207874597,24.0,0.9488070083192945,0.22543664428005547,1.0383387035323999,21.0,0.9114378707991437,0.9614872282775263,1.0115709913658504,,,,0.0007166797130667276,9.98001766204834,13925.3525390625,13925.514406173828,57161050256572416,128,163037184,85056000,1.790718832249997,6.058316726422047,0.0593295690198552,0.08702216522518214,0.15013200974385654,1.8807739868195945,2.101573372923557,0.927842050724589,4.988092221453357,1.244654327905348,289028,15006,959710,941464,901168,271538,233004,525644,31509,422009,305.63163772408734,194.17072405397678,1022.3294354338196,941.9839834391183,810.0907453269591,302.44942770927634,295.0633431542964,349.1244598562147,219.1237450025657,329.2387230561043
28.06069128232947,27.130806996760466,35.86706181202371,1.3053903611404465,22.0,1.0109671170043115,0.23911166984755008,1.1050549599906647,20.0,0.973665804186144,1.0237189292200954,1.0737720514319278,,,,0.0006440790898635932,8.969344139099121,13925.8427734375,13925.514406173828,64335905831780352,144,163037184,85056000,1.8966084471831905,5.911283068479525,0.06230307584454309,0.09124702970427023,0.15259792701102626,1.8440901890191803,2.275835218988199,0.9785316436297578,4.958857967891724,1.2499526746419356,268574,16616,957734,938711,899629,278531,206493,507496,32154,420462,304.0636864939101,198.43232091901433,1022.5450726388409,940.7601315272768,812.6266066668295,305.91233363601566,291.7894914693437,348.1118871116812,220.72436384485118,331.4884607356613
