valid_ppl,test_ppl,epoch,eps_rdp_opacus,alpha_rdp_opacus,eps_gdp,mu_gdp,eps_rdp,alpha_rdp,eps_low,eps_estimate,eps_upper,med_clip,max_clip,min_clip,snr,signal,noise,noise_limit,total_flos,step,num_params,num_non_embedding_params,canary_exposure,canary_rank,canary_ppl
25.4370653419109,24.636608149506728,191.8670618120237,3.0744566695421387,10.4,2.5144577529888523,0.5522047478114559,2.713010546068487,9.6,2.47756672268671,2.527685674161845,2.5778046114892095,,,,0.00028066779663909943,3.9081315994262695,13924.4033203125,13925.514406173828,344155273264889856,768,163037184,85056000,0.7503896155469043,594443,465.969905158221
26.3878359205024,25.52226429942255,3.867061812023709,0.4423331776626399,61.0,0.3114077787555636,0.07970388994918336,0.3521574078377562,52.0,0.27283685397123264,0.3228525826637264,0.37286831110883223,,,,0.0005468040260292218,7.614387035369873,13925.2578125,13925.514406173828,6937061230116864,16,163037184,85056000,0.8249468467967525,564503,513.3181496053791
26.3310734276552,25.456263892764415,7.867061812023708,0.618917580216341,45.0,0.45106841919277924,0.11271832214002774,0.5029750895772055,39.0,0.4130130069617956,0.4630368450300877,0.5130606825301396,,,,0.0004991536384908735,6.950043678283691,13923.65625,13925.514406173828,14111916805324800,32,163037184,85056000,0.8870570479197681,540716,503.018840561664
26.236452410529157,25.36443825580348,11.867061812023708,0.7551603203608824,37.0,0.5603874908347446,0.13805118695286397,0.6208547821579483,32.0,0.5226519956677652,0.5726830013327238,0.6227140060363606,,,,0.00046229680679755694,6.43740177154541,13924.82421875,13925.514406173828,21286772380532736,48,163037184,85056000,0.9330304743611961,523757,494.0749290950113
26.152960691770154,25.28211789894076,15.867061812023708,0.8706480067938513,32.0,0.653794458898334,0.1594077798983667,0.7214413703444579,29.0,0.616145161526959,0.6661802701197453,0.7162153774799619,,,,0.0004618752048101028,6.431357383728027,13924.4482421875,13925.514406173828,28461627955740672,64,163037184,85056000,1.056668245906497,480741,484.2053744771029
26.076908708021595,25.213503970497896,19.86706181202371,0.972638796551518,29.0,0.7369464164558182,0.17822331599753624,0.8107763496806624,26.0,0.6993827186506073,0.7494217862326024,0.7994608522883812,,,,0.0004263284108157009,5.936800479888916,13925.416015625,13925.514406173828,35636483530948608,80,163037184,85056000,1.1445556009852922,452329,481.63496307433013
26.006787153555116,25.14555571396153,23.86706181202371,1.0651541412368573,27.0,0.8127678758420235,0.19523386089044392,0.8922712156997608,24.0,0.7752955656356385,0.825338682811058,0.8753817981274671,,,,0.0004042844176621564,5.629572868347168,13924.783203125,13925.514406173828,42811339106156544,96,163037184,85056000,1.1519453867975393,450018,485.29824021806127
25.95158588655527,25.090435317399383,27.86706181202371,1.1505276992900644,25.0,0.8830066291815816,0.21087667132999974,0.967786979726744,22.0,0.8456182003200063,0.8956655894128661,0.9457129762601064,,,,0.0004149004306385302,5.777425289154053,13924.84765625,13925.514406173828,49986194681364480,112,163037184,85056000,1.1459532707500237,451891,481.2360341984614
25.9153296369537,25.05679850418883,31.86706181202371,1.2304513207874597,24.0,0.9488070083192945,0.22543664428005547,1.0383387035323999,21.0,0.9114378707991437,0.9614872282775263,1.0115709913658504,,,,0.00045347986716596676,6.31486701965332,13925.3525390625,13925.514406173828,57161050256572416,128,163037184,85056000,1.1399350701359587,453780,479.6511487020762
25.85339250175463,25.004736697370852,35.86706181202371,1.3053903611404465,22.0,1.0109671170043115,0.23911166984755008,1.1050549599906647,20.0,0.973665804186144,1.0237189292200954,1.0737720514319278,,,,0.00037661048606955666,5.2446184158325195,13925.8427734375,13925.514406173828,64335905831780352,144,163037184,85056000,1.1966737558558975,436280,466.76002162025134
25.817723029810754,24.968890757982493,39.86706181202371,1.3764998550104504,21.0,1.0700700950323903,0.2520458306148216,1.1684494546067947,19.0,1.0328107354063447,1.0828668938454493,1.132923049130961,,,,0.0003753595896026273,5.227070331573486,13925.5009765625,13925.514406173828,71510761406988288,160,163037184,85056000,1.1366133670448093,454826,465.24168579317444
25.78199938123263,24.93017367964053,43.86706181202371,1.4444375383521186,20.0,1.1265575265412375,0.2643478972932201,1.2291519791217111,18.0,1.0893288416971663,1.1393874307848748,1.1894460164401033,,,,0.00033716222144922247,4.69504451751709,13925.1796875,13925.514406173828,78685616982196224,176,163037184,85056000,1.1695661756779927,444555,459.6273787969905
25.75274678278859,24.90611773604659,47.86706181202371,1.5096471205087023,20.0,1.180773423533829,0.27610237390572795,1.2876660854333695,18.0,1.1435640651132875,1.1936245898302016,1.2436851108840963,,,,0.0003342864570304509,4.65495491027832,13925.0478515625,13925.514406173828,85860472557404160,192,163037184,85056000,1.1904472612418076,438167,455.64460093942347
25.732251340155557,24.887999496484436,51.86706181202371,1.571667095613919,19.0,1.232992040233668,0.2873764620657195,1.3431267475421866,17.0,1.1958132619300603,1.2458763366293037,1.2959394073503807,,,,0.0003269545949517976,4.5528883934021,13925.1396484375,13925.514406173828,93035328132612096,208,163037184,85056000,1.2070713697504125,433147,458.2730058466888
25.698437435640095,24.859790930787064,55.86706181202371,1.6318745800081738,18.0,1.2834362436894253,0.2982246485829792,1.3976760699575723,16.0,1.2462784892672802,1.2963436883827697,1.3464244844764273,,,,0.0003355745394010058,4.672783374786377,13924.7255859375,13925.514406173828,100210183707820032,224,163037184,85056000,1.1173835551581135,460929,457.13995398538964
