valid_ppl,test_ppl,epoch,total_flos,step,num_params,num_non_embedding_params,canary_exposure,canary_rank,canary_ppl
83537427520.66113,92826829789.8494,0.0592841163310962,80531492438016,53,163038720,85056000,1.8889205985780393,270009,3424.898534285705
104183020.26420283,107190809.31462958,0.1185682326621924,161062984876032,106,163038720,85056000,1.4489339026761705,366292,613.8955007406652
64.08304661903331,60.79920305841279,1.778523489932886,2415944773140480,1590,163038720,85056000,0.33714372502261014,791607,1414.859339811043
2476019.339504007,2956699.1914749686,0.17785234899328858,241594477314048,159,163038720,85056000,0.8859022143942177,541149,553.3099904454824
14676.188500300153,15927.176840268516,0.2371364653243848,322125969752064,212,163038720,85056000,0.877430642135046,544336,467.3478239465294
2977.021219517702,2945.4769923992453,0.29642058165548096,402657462190080,265,163038720,85056000,0.6109773300400789,654753,611.5907735538099
1009.4508509218124,1006.9920449696585,0.35570469798657717,483188954628096,318,163038720,85056000,0.54816380079453,683890,645.82248092782
610.2350675136518,574.4927737916192,0.41498881431767337,563720447066112,371,163038720,85056000,0.45663280180234267,728685,814.1744568906787
356.45380244487626,348.178578307927,0.4742729306487696,644251939504128,424,163038720,85056000,0.444878861363204,734646,866.189382872683
239.59109321217628,235.35702632778754,0.5335570469798657,724783431942144,477,163038720,85056000,0.4906689945112461,711695,808.3814727405452
218.0900943021769,212.2333244338581,0.5928411633109619,805314924380160,530,163038720,85056000,0.4915267234962073,711272,893.9252067916399
223.97135831228482,210.22676793883542,0.6521252796420581,885846416818176,583,163038720,85056000,0.44147373276787505,736382,1010.9116545728214
92.02742244989764,85.63266295477813,0.7114093959731543,966377909256192,636,163038720,85056000,0.4285775344669567,742994,1123.2743965112768
129.3799080712321,118.66303356991664,0.7706935123042505,1046909401694208,689,163038720,85056000,0.41799902349774953,748462,1046.9225360418484
97.76888376153826,91.9273010972835,0.8299776286353467,1127440894132224,742,163038720,85056000,0.4016710054422461,756981,1200.1350576285597
90.1969448534006,81.02996507810943,0.889261744966443,1207972386570240,795,163038720,85056000,0.36841326979931566,774634,1413.2628490075936
74.10591111339495,68.71709137719496,0.9485458612975392,1288503879008256,848,163038720,85056000,0.409559899146025,752853,1101.3261407663654
89.11389191729842,82.74707257050721,1.0078299776286352,1369035371446272,901,163038720,85056000,0.3676163735135951,775062,1277.951934251959
74.24816416599401,70.6642589985806,1.0671140939597314,1449566863884288,954,163038720,85056000,0.3560034716776528,781326,1371.6191385570849
85.10552001615895,78.70387942279879,1.1263982102908277,1530098356322304,1007,163038720,85056000,0.36352525353177967,777263,1409.0434937254206
71.94957022075414,67.64028196797426,1.1856823266219239,1610629848760320,1060,163038720,85056000,0.37762247581256503,769705,1227.8553569192943
77.5997330561154,73.22746879706327,1.24496644295302,1691161341198336,1113,163038720,85056000,0.40508652342481355,755191,1124.5648630636497
77.21908104692204,71.82520927947454,1.3042505592841163,1771692833636352,1166,163038720,85056000,0.33571378005444785,792392,1341.8769013894787
80.12013445805758,73.4279834974039,1.3635346756152125,1852224326074368,1219,163038720,85056000,0.33358333347824143,793563,1366.7346637445276
77.0691055430333,70.36857493309743,1.4228187919463087,1932755818512384,1272,163038720,85056000,0.3538594674085438,782488,1656.5576834314227
74.84051797033419,68.66937720138485,1.4821029082774049,2013287310950400,1325,163038720,85056000,0.33453445929070114,793040,1588.0548253087918
74.49868578384287,68.4902565880325,1.541387024608501,2093818803388416,1378,163038720,85056000,0.34287223102515796,788470,1188.1926285367338
70.72198933549271,66.30237723134985,1.6006711409395973,2174350295826432,1431,163038720,85056000,0.3470152160133608,786209,1322.3517884016521
72.40638247319328,67.72067060693075,1.6599552572706935,2254881788264448,1484,163038720,85056000,0.3497703480049985,784709,1275.1536295236904
66.72887583161624,62.09717832532988,1.7192393736017897,2335413280702464,1537,163038720,85056000,0.33339063868055163,793669,1196.6837158929293
64.08304661903331,60.79920305841279,1.778523489932886,2415944773140480,1590,163038720,85056000,0.33714372502261014,791607,1414.859339811043
66.5577454979543,63.30332973312672,1.837807606263982,2496476265578496,1643,163038720,85056000,0.34794402591608176,785703,1432.273951400519
72.5659336646841,68.00458027438049,1.8970917225950783,2577007758016512,1696,163038720,85056000,0.3264833750426952,797478,1231.6816827360701
66.10825544969263,61.751475971261726,1.9563758389261745,2657539250454528,1749,163038720,85056000,0.33216962480110723,794341,1565.5665745183242
72.78496464311874,66.89738746834446,2.0156599552572705,2738070742892544,1802,163038720,85056000,0.34340295321026915,788180,1340.2808221890398
79.76449199270382,72.02944742960882,2.0749440715883667,2818602235330560,1855,163038720,85056000,0.3466941264075949,786384,1255.4172538078344
79.33674410450688,72.11750558662555,2.134228187919463,2899133727768576,1908,163038720,85056000,0.3285308876179478,796347,1421.0729058317431
77.94404149297571,70.8128720303675,2.193512304250559,2979665220206592,1961,163038720,85056000,0.3577623829269996,780374,1166.5495709559261
72.59594190282898,66.98327427634291,2.2527964205816553,3060196712644608,2014,163038720,85056000,0.34549480084703177,787038,1155.3075880925412
73.76131920916221,68.29142064774125,2.3120805369127515,3140728205082624,2067,163038720,85056000,0.34707577234829756,786176,1170.2674714990674
75.13171817672868,69.21978911273611,2.3713646532438477,3221259697520640,2120,163038720,85056000,0.3299319663828548,795574,1161.0871091913143
78.25443569127698,72.39200336008658,2.430648769574944,3301791189958656,2173,163038720,85056000,0.3477512395092184,785808,1046.1765118801634
73.96185873979779,68.58381772545263,2.48993288590604,3382322682396672,2226,163038720,85056000,0.34204725423605353,788921,1012.6060887538031
